Epoch,Train Loss,Val Loss,IoU Edge,IoU Corner,F1 Edge,F1 Corner
62,0.11948413295405251,0.09974958126743634,0.0,0.0,0.0,0.0
63,0.11985438742807933,0.09989442800482114,0.0,0.0,0.0,0.0
64,0.11992223915599641,0.1004515861471494,0.0,0.0,0.0,0.0
65,0.11991327894585473,0.09986649826169014,0.0,0.0,0.0,0.0
66,0.11933273857548124,0.10010331372419994,0.0,0.0,0.0,0.0
67,0.11939354914994467,0.10034284616510074,0.0,0.0,0.0,0.0
68,0.11910593509674072,0.10008854170640309,0.0,0.0,0.0,0.0
69,0.11916609818027132,0.09978529810905457,0.0,0.0,0.0,0.0
70,0.11917651622068315,0.09995730717976888,0.0,0.0,0.0,0.0
71,0.11970281671910059,0.10015454639991124,0.0,0.0,0.0,0.0
72,0.12070429608935401,0.09999600797891617,0.0,0.0,0.0,0.0
73,0.11975168543202537,0.10070982823769252,0.0,0.0,0.0,0.0
74,0.1192713716909999,0.0999793807665507,0.0,0.0,0.0,0.0
75,0.11915932737645649,0.10007091114918391,0.0,0.0,0.0,0.0
76,0.11965083153474898,0.1003481683631738,0.0,0.0,0.0,0.0
77,0.12000807445673715,0.09994862228631973,0.0,0.0,0.0,0.0
78,0.11955148229996364,0.09976781283815701,0.0,0.0,0.0,0.0
79,0.11898388181413923,0.09996749709049861,0.0,0.0,0.0,0.0
80,0.11860019855556034,0.09986478214462598,0.0,0.0,0.0,0.0
81,0.11996991754997344,0.09955264007051785,0.0,0.0,0.0,0.0
82,0.11976660575185503,0.09991551811496417,0.0,0.0,0.0,0.0
83,0.11989014453831173,0.1000082033375899,0.0,0.0,0.0,0.0
84,0.1193826695283254,0.09972709541519482,0.0,0.0,0.0,0.0
85,0.1192208822994005,0.09964548423886299,0.0,0.0,0.0,0.0
86,0.11921212928635734,0.09973784163594246,0.0,0.0,0.0,0.0
87,0.12043184893471855,0.10015685856342316,0.0,0.0,0.0,0.0
88,0.11930367208662487,0.09956853712598483,0.0,0.0,0.0,0.0
89,0.11927726119756699,0.09992646425962448,0.0,0.0,0.0,0.0
90,0.11984161961646307,0.10015684987107913,0.0,0.0,0.0,0.0
91,0.11928673407861165,0.09968163942297299,0.0,0.0,0.0,0.0
92,0.11954777581351143,0.09988916168610255,0.0,0.0,0.0,0.0
93,0.11978231122096379,0.09943876663843791,2.4705082718615553e-06,0.0,4.940755648671516e-06,0.0
94,0.11906961316154116,0.09971774493654569,0.0,0.0,0.0,0.0
95,0.11969052006800969,0.09947063401341438,0.0,0.0,0.0,0.0
96,0.1190588999362219,0.09959109003345172,0.0,0.0,0.0,0.0
97,0.12061605957292375,0.09938204040129979,0.0,0.0,0.0,0.0
98,0.11906899298940386,0.09934267774224281,0.0,0.0,0.0,0.0
99,0.11876897797698066,0.09954349944988887,0.0,0.0,0.0,0.0
100,0.11852195858955383,0.10003140444556873,0.0,0.0,0.0,0.0
